1671713146	87831	23.963
1671713161	87847	23.963
1671713176	87847	23.963
1671713191	87839	23.981
1671713206	87828	23.994
1671713221	87805	23.988
1671713236	87808	23.994
1671713251	87781	23.963
1671713266	87801	23.963
1671713281	87790	23.956
1671713296	87806	23.944
1671713311	87832	23.956
1671713327	87818	23.938
1671713341	87784	23.963
1671713356	87769	23.944
1671713372	87766	23.944
1671713387	87827	23.963
1671713401	87827	23.963
1671713416	87864	23.963
1671713431	87847	23.963
1671713446	87803	23.969
1671713461	87774	23.988
1671713476	87757	23.988
1671713492	87743	23.988
1671713507	87765	23.969
1671713521	87775	23.994
1671713536	87788	23.994
1671713551	87791	24.006
1671713566	87784	24.019
1671713581	87782	24.019
1671713596	87792	24.044
1671713611	87789	24.050
1671713626	87797	24.044
1671713641	87826	24.069
1671713657	87834	24.044
1671713672	87834	24.025
1671713687	87831	24.019
1671713701	87833	24.025
1671713716	87821	24.044
1671713731	87852	24.063
1671713746	87851	24.063
1671713761	87844	24.075
1671713776	87827	24.088
1671713791	87863	24.094
1671713806	87811	24.088
1671713821	87844	24.088
1671713836	87841	24.063
1671713851	87912	24.094
1671713866	87924	24.094
1671713881	87937	24.113
1671713896	87871	24.119
1671713912	87869	24.119
1671713927	87876	24.131
1671713941	87864	24.125
1671713956	87908	24.113
1671713972	87864	24.100
1671713987	87825	24.094
1671714001	87843	24.088
1671714016	87833	24.119
1671714031	87866	24.119
1671714047	87841	24.131
1671714061	87839	24.156
1671714077	87793	24.150
1671714092	87790	24.156
1671714107	87787	24.144
1671714121	87818	24.131
1671714136	87816	24.113
1671714151	87775	24.144
1671714166	87771	24.125
1671714181	87754	24.144
1671714196	87758	24.150
1671714211	87766	24.144
1671714226	87780	24.131
1671714241	87794	24.150
1671714256	87793	24.169
1671714271	87755	24.169
1671714286	87794	24.156
1671714301	87819	24.175
1671714316	87794	24.169
1671714331	87779	24.156
1671714347	87816	24.131
1671714361	87819	24.144
1671714376	87817	24.144
1671714392	87838	24.131
1671714407	87803	24.150
1671714421	87831	24.131
1671714436	87806	24.144
1671714451	87830	24.119
1671714467	87820	24.125
1671714481	87786	24.131
1671714496	87801	24.125
1671714512	87779	24.119
1671714527	87789	24.094
1671714541	87772	24.088
1671714556	87775	24.088
1671714571	87774	24.069
1671714586	87807	24.050
1671714601	87791	24.050
1671714616	87789	24.050
1671714631	87809	24.069
1671714646	87833	24.075
1671714661	87863	24.088
1671714676	87841	24.069
1671714691	87798	24.069
1671714706	87792	24.063
1671714721	87814	24.075
1671714736	87831	24.063
1671714751	87835	24.050
1671714766	87835	24.050
1671714781	87815	24.050
1671714796	87780	24.050
1671714811	87831	24.038
1671714827	87847	24.044
1671714841	87886	24.038
1671714856	87846	24.050
1671714871	87836	24.019
1671714886	87805	24.019
1671714901	87759	24.006
1671714916	87858	24.019
1671714932	87855	24.019
1671714947	87847	24.006
1671714962	87783	24.006
1671714977	87814	23.994
1671714992	87843	23.981
1671715007	87831	23.981
1671715021	87817	23.969
1671715036	87770	23.969
1671715051	87786	23.963
1671715067	87791	23.956
1671715081	87831	23.956
1671715097	87796	23.981
1671715112	87822	23.981
1671715127	87724	23.981
1671715141	87737	23.981
1671715156	87779	23.994
1671715171	87756	24.006
1671715186	87736	24.019
1671715201	87741	24.013
1671715216	87743	24.006
1671715231	87745	24.013
1671715247	87734	23.994
1671715261	87722	24.013
1671715276	87718	24.013
1671715291	87799	24.006
1671715306	87874	24.013
1671715321	87811	24.006
1671715336	87793	23.994
1671715351	87784	24.013
1671715366	87806	24.013
1671715381	87838	23.994
1671715397	87844	23.994
1671715412	87835	23.994
1671715427	87833	24.006
1671715441	87839	23.994
1671715456	87890	24.019
1671715471	87887	24.025
1671715486	87961	24.050
1671715501	87985	24.050
1671715516	87984	24.050
1671715532	88004	24.063
1671715547	88008	24.038
1671715561	87999	24.063
1671715576	87977	24.063
1671715591	88032	24.050
1671715606	88037	24.050
1671715621	88021	24.050
1671715636	87986	24.063
1671715651	87984	24.069
1671715666	87913	24.063
1671715681	87928	24.069
1671715696	87939	24.050
1671715711	87920	24.050
1671715726	87945	24.075
1671715741	87940	24.069
1671715756	87906	24.063
1671715771	87906	24.069
1671715786	87896	24.063
1671715801	87906	24.075
1671715816	87820	24.075
1671715832	87811	24.063
1671715847	87770	24.063
1671715861	87730	24.063
1671715876	87738	24.063
1671715891	87746	24.063
1671715906	87744	24.050
1671715921	87775	24.063
1671715936	87740	24.050
1671715951	87742	24.038
1671715967	87681	24.019
1671715981	87706	24.019
1671715997	87632	24.025
1671716012	87633	24.050
1671716027	87631	24.050
1671716041	87602	24.019
1671716056	87615	24.025
1671716071	87646	24.019
1671716087	87687	24.019
1671716101	87662	24.019
1671716117	87654	24.019
1671716132	87667	24.013
1671716147	87696	24.019
1671716161	87716	24.019
1671716176	87737	24.019
1671716191	87782	24.019
1671716206	87803	24.013
1671716221	87834	24.013
1671716236	87800	24.013
1671716251	87769	24.019
1671716267	87813	24.044
1671716281	87853	24.044
1671716296	87839	24.088
1671716311	87858	24.088
1671716326	87845	24.075
1671716341	87858	24.075
1671716356	87884	24.088
1671716371	87886	24.100
1671716387	87940	24.113
1671716401	87972	24.131
1671716417	87986	24.113
1671716432	88018	24.113
1671716447	88005	24.125
1671716461	87999	24.119
1671716476	88006	24.119
1671716491	88014	24.125
1671716506	88039	24.125
1671716521	88012	24.131
1671716537	87968	24.144
1671716552	87975	24.131
1671716567	87945	24.144
1671716581	87921	24.125
1671716596	87933	24.119
1671716611	87892	24.125
1671716626	87894	24.131
1671716641	87880	24.119
1671716656	87846	24.113
1671716671	87867	24.088
1671716686	87876	24.069
1671716702	87880	24.069
1671716717	87856	24.075
1671716732	87847	24.094
1671716747	87820	24.088
1671716761	87798	24.088
1671716776	87791	24.088
1671716791	87793	24.088
1671716806	87816	24.088
1671716821	87764	24.088
1671716836	87758	24.088
1671716851	87715	24.069
1671716867	87688	24.088
1671716881	87684	24.075
1671716896	87701	24.069
1671716911	87648	24.088
1671716926	87631	24.063
1671716941	87667	24.069
1671716956	87630	24.075
1671716972	87628	24.069
1671716987	87651	24.069
1671717001	87659	24.050
1671717017	87654	24.063
1671717032	87635	24.050
1671717047	87628	24.050
1671717061	87657	24.038
1671717076	87671	24.044
1671717091	87696	24.038
1671717107	87690	24.038
1671717121	87684	24.019
1671717137	87690	24.044
1671717152	87730	24.050
1671717167	87769	24.038
1671717181	87811	24.044
1671717196	87775	24.050
1671717211	87789	24.063
1671717226	87794	24.088
1671717241	87869	24.069
1671717256	87840	24.050
1671717271	87846	24.069
1671717287	87833	24.088
1671717301	87833	24.100
1671717316	87826	24.100
1671717331	87837	24.113
1671717346	87839	24.100
1671717361	87858	24.113
1671717376	87870	24.113
1671717391	87823	24.100
1671717407	87806	24.088
1671717421	87797	24.088
1671717437	87812	24.075
1671717452	87883	24.044
1671717467	87942	24.050
1671717481	87944	24.044
1671717496	87887	24.050
1671717511	87831	24.063
1671717527	87909	24.063
1671717541	87904	24.063
1671717557	87929	24.050
1671717572	87915	24.050
1671717587	87886	24.050
1671717601	87882	24.063
1671717616	87867	24.044
1671717631	87908	24.050
1671717646	87912	24.050
1671717661	87926	24.063
1671717676	87972	24.063
1671717691	87968	24.050
1671717706	87971	24.050
1671717722	87912	24.050
1671717737	87876	24.063
1671717752	87848	24.050
1671717767	87856	24.050
1671717781	87855	24.069
1671717796	87830	24.075
1671717811	87824	24.088
1671717826	87692	24.088
1671717841	87700	24.063
1671717856	87698	24.050
1671717871	87679	24.063
1671717887	87704	24.063
1671717901	87703	24.063
1671717916	87717	24.069
1671717931	87706	24.075
1671717946	87707	24.075
1671717961	87735	24.075
1671717976	87754	24.088
1671717991	87748	24.100
1671718007	87773	24.094
1671718022	87835	24.094
1671718037	87843	24.100
1671718052	87864	24.094
1671718067	87833	24.088
1671718081	87839	24.088
1671718096	87864	24.075
1671718111	87877	24.075
1671718127	87909	24.050
1671718141	87933	24.044
1671718157	87930	24.044
1671718172	87914	24.044
1671718187	87913	24.050
1671718201	87934	24.038
1671718216	88002	24.038
1671718231	87914	24.013
1671718246	87892	24.019
1671718261	87886	24.019
1671718276	87877	24.006
1671718291	87875	23.988
1671718307	87922	23.994
1671718321	87919	24.006
1671718336	87943	24.006
1671718351	87947	24.019
1671718366	87874	24.013
1671718381	87900	24.006
1671718396	87917	24.019
1671718411	87930	24.025
1671718427	87953	24.013
1671718441	87911	24.019
1671718456	87852	24.019
1671718471	87831	24.025
1671718487	87839	24.006
1671718501	87886	24.019
1671718516	87884	24.019
1671718531	87786	24.025
1671718547	87732	24.013
1671718561	87781	23.994
1671718576	87743	24.006
1671718592	87741	24.013
1671718607	87728	24.013
1671718621	87761	24.006
1671718636	87733	24.013
1671718651	87732	24.019
1671718666	87731	24.019
1671718681	87693	24.006
1671718696	87627	24.006
1671718711	87616	24.013
1671718726	87638	24.025
1671718741	87651	24.019
1671718756	87662	24.013
1671718771	87648	24.019
1671718786	87657	24.044
1671718801	87648	24.050
1671718816	87670	24.050
1671718831	87642	24.044
1671718847	87678	24.050
1671718861	87668	24.050
1671718876	87680	24.063
1671718891	87724	24.075
1671718907	87739	24.069
1671718921	87699	24.069
1671718936	87673	24.075
1671718951	87658	24.088
1671718966	87692	24.088
1671718981	87704	24.069
1671718996	87748	24.088
1671719011	87745	24.075
1671719027	87775	24.088
1671719041	87791	24.094
1671719056	87753	24.094
1671719072	87726	24.088
1671719087	87757	24.094
1671719101	87774	24.088
1671719116	87779	24.075
1671719132	87772	24.113
1671719147	87744	24.113
1671719161	87742	24.119
1671719177	87778	24.113
1671719192	87794	24.125
1671719207	87785	24.131
1671719221	87820	24.144
1671719236	87762	24.156
1671719251	87733	24.144
1671719266	87736	24.113
1671719281	87771	24.119
1671719296	87791	24.113
1671719311	87782	24.119
1671719327	87775	24.113
1671719341	87708	24.113
1671719356	87742	24.113
1671719371	87760	24.113
1671719386	87808	24.088
1671719401	87818	24.075
1671719416	87778	24.088
1671719431	87799	24.075
1671719447	87855	24.063
1671719461	87909	24.050
1671719477	87928	24.050
1671719492	87934	24.069
1671719507	87924	24.088
1671719521	87885	24.088
1671719536	87902	24.088
1671719551	87921	24.113
1671719566	87917	24.113
1671719581	87978	24.113
1671719596	87995	24.113
1671719612	87945	24.113
1671719627	87891	24.100
1671719641	87904	24.088
1671719656	87924	24.088
1671719671	87932	24.069
1671719686	87885	24.075
1671719701	87896	24.088
1671719716	87811	24.094
1671719731	87797	24.094
1671719746	87824	24.075
1671719762	87820	24.088
1671719777	87773	24.075
1671719792	87742	24.094
1671719807	87719	24.088
1671719821	87714	24.094
1671719836	87719	24.088
1671719851	87705	24.094
1671719866	87680	24.088
1671719881	87615	24.075
1671719896	87600	24.050
1671719911	87605	24.050
1671719927	87648	24.050
1671719941	87676	24.044
1671719956	87633	24.044
1671719971	87615	24.044
1671719986	87580	24.044
1671720001	87586	24.044
1671720016	87648	24.044
1671720031	87629	24.050
1671720047	87637	24.050
1671720061	87671	24.044
1671720077	87696	24.025
1671720092	87707	24.038
1671720107	87703	24.063
1671720121	87688	24.050
1671720136	87709	24.050
1671720151	87693	24.019
1671720167	87713	24.019
1671720181	87732	24.025
1671720197	87772	24.038
1671720212	87784	24.019
1671720227	87788	24.019
1671720241	87829	24.044
1671720256	87758	24.025
1671720271	87776	24.038
1671720286	87794	24.044
1671720301	87758	24.044
1671720316	87797	24.050
1671720331	87806	24.050
1671720346	87792	24.069
1671720361	87810	24.088
1671720376	87816	24.088
1671720391	87908	24.088
1671720406	87931	24.088
1671720421	87933	24.050
1671720436	87889	24.050
1671720451	87870	24.050
1671720467	87899	24.050
1671720481	87870	24.038
1671720496	87857	24.025
1671720512	87872	24.044
1671720527	87862	24.050
1671720541	87794	24.050
1671720556	87758	24.069
1671720571	87753	24.075
1671720587	87786	24.075
1671720601	87788	24.069
1671720616	87794	24.088
1671720632	87761	24.075
1671720647	87736	24.094
1671720661	87715	24.100
1671720676	87721	24.100
1671720691	87858	24.100
1671720706	87864	24.119
1671720721	87859	24.125
1671720736	87789	24.125
1671720751	87781	24.125
1671720766	87804	24.131
1671720782	87821	24.125
1671720797	87823	24.119
1671720812	87848	24.113
1671720827	87877	24.094
1671720841	87874	24.088
1671720856	87866	24.075
1671720871	87870	24.088
1671720886	87907	24.088
1671720901	87924	24.088
1671720916	87896	24.088
1671720931	87934	24.094
1671720947	87939	24.119
1671720961	87911	24.094
1671720976	87859	24.094
1671720991	87854	24.088
1671721006	87851	24.088
1671721021	87903	24.088
1671721036	87891	24.088
1671721052	87850	24.088
1671721067	87841	24.088
1671721081	87859	24.088
1671721096	87912	24.075
1671721111	87904	24.088
1671721126	87851	24.063
1671721141	87799	24.063
1671721156	87821	24.069
1671721171	87839	24.063
1671721186	87887	24.088
1671721201	87883	24.075
1671721217	87881	24.094
1671721232	87833	24.094
1671721247	87801	24.113
1671721261	87760	24.113
1671721276	87802	24.100
1671721291	87818	24.113
1671721306	87854	24.113
1671721321	87791	24.119
1671721336	87771	24.119
1671721351	87810	24.100
1671721367	87782	24.100
1671721381	87778	24.113
1671721396	87745	24.113
1671721411	87758	24.113
1671721426	87770	24.131
1671721441	87756	24.119
1671721456	87755	24.100
1671721471	87773	24.113
1671721487	87787	24.113
1671721501	87769	24.100
1671721516	87773	24.100
1671721532	87784	24.088
1671721547	87765	24.088
1671721561	87715	24.094
1671721576	87764	24.094
1671721591	87746	24.075
1671721606	87735	24.088
1671721621	87698	24.088
1671721636	87736	24.094
1671721652	87713	24.113
1671721667	87736	24.113
1671721681	87731	24.113
1671721696	87731	24.131
1671721711	87714	24.113
1671721726	87754	24.119
1671721741	87744	24.100
1671721756	87744	24.113
1671721771	87750	24.119
1671721786	87755	24.119
1671721801	87769	24.100
1671721816	87734	24.119
1671721831	87756	24.125
1671721846	87737	24.113
1671721861	87731	24.113
1671721876	87686	24.113
1671721891	87711	24.119
1671721906	87717	24.131
1671721921	87726	24.131
1671721936	87736	24.150
1671721952	87723	24.156
1671721967	87694	24.150
1671721981	87696	24.169
1671721996	87699	24.150
1671722011	87692	24.169
1671722026	87696	24.156
1671722041	87784	24.144
1671722056	87815	24.144
1671722072	87808	24.144
1671722087	87830	24.113
1671722101	87899	24.119
1671722117	87872	24.125
1671722132	87864	24.131
1671722147	87889	24.131
1671722161	87876	24.131
1671722176	87896	24.144
1671722191	87907	24.144
1671722207	87967	24.169
1671722221	87965	24.175
1671722237	88007	24.194
1671722252	87932	24.200
1671722267	87927	24.200
1671722281	87952	24.200
1671722296	87999	24.194
1671722311	87985	24.200
1671722326	87944	24.206
1671722341	87917	24.200
1671722356	87918	24.200
1671722371	87871	24.213
1671722387	87875	24.200
1671722401	87882	24.175
1671722416	87851	24.200
1671722431	87794	24.200
1671722446	87814	24.200
1671722461	87761	24.175
1671722476	87809	24.175
1671722491	87758	24.175
1671722507	87748	24.156
1671722521	87689	24.150
1671722537	87671	24.131
1671722552	87632	24.119
1671722567	87671	24.119
1671722581	87612	24.113
1671722596	87663	24.100
1671722611	87659	24.100
1671722627	87652	24.113
1671722641	87688	24.119
1671722656	87667	24.113
1671722672	87671	24.125
1671722687	87658	24.119
1671722701	87658	24.113
1671722716	87672	24.100
1671722731	87715	24.100
1671722746	87686	24.094
1671722761	87671	24.100
1671722776	87674	24.094
1671722791	87708	24.113
1671722806	87722	24.119
1671722821	87751	24.125
1671722836	87810	24.125
1671722851	87752	24.125
1671722866	87754	24.113
1671722881	87749	24.131
1671722896	87808	24.100
1671722911	87868	24.094
1671722927	87863	24.094
1671722941	87867	24.119
1671722956	87844	24.119
1671722972	87823	24.119
1671722987	87840	24.131
1671723001	87851	24.100
1671723016	87871	24.119
1671723031	87872	24.119
1671723046	87851	24.113
1671723061	87864	24.131
1671723076	87833	24.131
1671723092	87798	24.113
1671723107	87846	24.094
1671723121	87880	24.100
1671723136	87928	24.088
1671723151	87853	24.113
1671723166	87789	24.113
1671723181	87804	24.125
1671723196	87812	24.125
1671723211	87771	24.119
1671723227	87762	24.125
1671723241	87752	24.119
1671723257	87701	24.100
1671723272	87679	24.063
1671723287	87686	24.088
1671723301	87680	24.088
1671723316	87719	24.088
1671723331	87709	24.088
1671723346	87711	24.100
1671723361	87720	24.069
1671723376	87771	24.075
1671723391	87787	24.075
1671723406	87786	24.069
1671723421	87773	24.075
1671723436	87809	24.063
1671723451	87785	24.069
1671723466	87763	24.063
1671723481	87738	24.038
1671723496	87739	24.044
1671723511	87753	24.050
1671723527	87793	24.025
1671723541	87794	24.038
1671723556	87792	24.044
1671723571	87829	24.063
1671723586	87859	24.088
1671723601	87895	24.088
1671723616	87915	24.113
1671723631	87949	24.094
1671723646	87938	24.113
1671723661	87919	24.094
1671723677	87899	24.113
1671723692	87871	24.113
1671723707	87867	24.125
1671723721	87942	24.119
1671723736	87915	24.113
1671723751	87945	24.113
1671723766	87937	24.113
1671723781	87943	24.088
1671723796	87923	24.088
1671723811	87936	24.088
1671723826	87942	24.088
1671723841	87939	24.094
1671723856	87963	24.100
1671723871	87968	24.100
1671723886	87942	24.088
1671723901	87968	24.113
1671723916	87896	24.113
1671723931	87874	24.113
1671723947	87861	24.113
1671723961	87834	24.119
1671723976	87824	24.113
1671723991	87816	24.088
1671724007	87801	24.113
1671724021	87803	24.113
1671724036	87807	24.113
1671724051	87840	24.113
1671724066	87783	24.113
1671724081	87782	24.113
1671724096	87776	24.113
1671724112	87719	24.113
1671724127	87743	24.113
1671724141	87796	24.113
1671724156	87799	24.094
1671724171	87763	24.088
1671724186	87663	24.088
1671724201	87648	24.088
1671724216	87643	24.100
1671724231	87665	24.119
1671724247	87679	24.131
1671724261	87669	24.144
1671724277	87716	24.113
1671724292	87721	24.119
1671724307	87740	24.119
1671724321	87784	24.150
1671724336	87817	24.144
1671724351	87857	24.150
1671724366	87819	24.156
1671724381	87869	24.150
1671724396	87872	24.169
1671724412	87892	24.175
1671724427	87877	24.181
1671724441	87911	24.194
1671724456	87868	24.200
1671724471	87864	24.200
1671724486	87883	24.206
1671724501	87917	24.175
1671724516	87921	24.200
1671724531	87897	24.200
1671724547	87902	24.200
1671724561	87936	24.181
1671724576	87962	24.194
1671724592	87927	24.175
1671724607	87934	24.175
1671724621	87855	24.175
1671724636	87857	24.181
1671724651	87866	24.169
1671724667	87904	24.156
1671724681	87858	24.150
1671724696	87810	24.144
1671724712	87823	24.144
1671724727	87801	24.150
1671724742	87819	24.144
1671724757	87826	24.144
1671724772	87833	24.144
1671724787	87796	24.156
1671724801	87784	24.150
1671724816	87838	24.144
1671724831	87884	24.144
1671724847	87871	24.125
1671724861	87850	24.119
1671724876	87845	24.125
1671724891	87853	24.113
1671724906	87879	24.119
1671724921	87910	24.125
1671724936	87895	24.125
1671724951	87891	24.144
1671724966	87888	24.119
1671724981	87875	24.131
1671724996	87842	24.119
1671725011	87855	24.125
1671725027	87862	24.113
1671725041	87805	24.119
1671725056	87802	24.100
1671725071	87727	24.119
1671725086	87711	24.100
1671725101	87708	24.100
1671725116	87694	24.119
1671725132	87698	24.125
1671725147	87677	24.113
1671725162	87665	24.119
