06/23/16 07:34:55.4073696 GMT;16.431713
06/23/16 07:36:04.6298396 GMT;16.348518
06/23/16 07:37:09.3438899 GMT;16.3506
06/23/16 07:38:18.5717129 GMT;16.417154
06/23/16 07:39:23.3285187 GMT;16.390116
06/23/16 07:40:32.5216586 GMT;16.34644
06/23/16 07:41:37.2714898 GMT;16.375557
06/23/16 07:42:46.5044738 GMT;16.34436
06/23/16 07:43:51.2792632 GMT;16.356838
06/23/16 07:45:15.6127072 GMT;16.34644
06/23/16 07:46:20.5725467 GMT;16.31524
06/23/16 07:47:29.7715410 GMT;16.31108
06/23/16 07:48:34.4736794 GMT;16.379717
06/23/16 07:49:43.6917281 GMT;16.35892
06/23/16 07:50:48.4173129 GMT;16.33812
06/23/16 07:51:57.6570180 GMT;16.369318
06/23/16 07:53:02.4357805 GMT;16.34228
06/23/16 07:54:11.6941484 GMT;16.31524
06/23/16 07:55:16.4244996 GMT;16.3402
06/23/16 07:56:25.6611363 GMT;16.33604
06/23/16 07:57:30.4204098 GMT;16.32356
06/23/16 07:58:39.6682519 GMT;16.32772
06/23/16 07:59:44.3828246 GMT;16.390116
06/23/16 08:00:53.6226067 GMT;16.375557
06/23/16 08:02:14.0772158 GMT;16.302763
06/23/16 08:03:23.5698999 GMT;16.367237
06/23/16 08:04:28.3129157 GMT;16.284042
06/23/16 08:05:37.5375237 GMT;16.365158
06/23/16 08:06:42.3174712 GMT;16.33604
06/23/16 08:07:51.5964223 GMT;16.304842
06/23/16 08:08:56.3573733 GMT;16.33188
06/23/16 08:10:05.6121587 GMT;16.371397
06/23/16 08:11:10.3613937 GMT;16.252846
06/23/16 08:12:19.5651883 GMT;16.309002
06/23/16 08:13:24.3157655 GMT;16.35476
06/23/16 08:14:33.5942856 GMT;16.34644
06/23/16 08:15:38.3246659 GMT;16.375557
06/23/16 08:16:47.5497745 GMT;16.32772
06/23/16 08:17:52.3129407 GMT;16.3506
06/23/16 08:19:16.7459589 GMT;16.298603
06/23/16 08:20:21.6791149 GMT;16.279884
06/23/16 08:21:30.9160059 GMT;16.275724
06/23/16 08:22:35.6798801 GMT;16.33188
06/23/16 08:23:44.9034320 GMT;16.3506
06/23/16 08:24:49.6311129 GMT;16.281963
06/23/16 08:25:58.8285743 GMT;16.306921
06/23/16 08:27:03.5579983 GMT;16.269484
06/23/16 08:28:12.8231998 GMT;16.254925
06/23/16 08:29:17.5518975 GMT;16.232046
06/23/16 08:30:26.8146764 GMT;16.240366
06/23/16 08:31:31.5963961 GMT;16.3194
06/23/16 08:32:40.8671576 GMT;16.281963
06/23/16 08:33:45.6576905 GMT;16.352678
06/23/16 08:34:54.8538905 GMT;16.234127
06/23/16 08:36:14.5242673 GMT;16.379717
06/23/16 08:37:23.9935051 GMT;16.269484
06/23/16 08:38:28.7732736 GMT;16.33812
06/23/16 08:39:37.9867643 GMT;16.31108
06/23/16 08:40:42.6935820 GMT;16.3402
06/23/16 08:41:51.9478882 GMT;16.348518
06/23/16 08:42:56.6839770 GMT;16.33396
06/23/16 08:44:05.9047177 GMT;16.225807
06/23/16 08:45:10.6539593 GMT;16.257006
06/23/16 08:46:19.8311391 GMT;16.3506
06/23/16 08:47:24.5516765 GMT;16.367237
06/23/16 08:48:33.7400751 GMT;16.32772
06/23/16 08:49:38.5030911 GMT;16.33604
06/23/16 08:50:47.7777824 GMT;16.365158
06/23/16 08:51:52.5367649 GMT;16.352678
06/23/16 08:53:17.3113182 GMT;16.309002
06/23/16 08:54:22.2420326 GMT;16.3194
06/23/16 08:55:31.5651236 GMT;16.244526
06/23/16 08:56:36.3561395 GMT;16.32564
06/23/16 08:57:45.6063601 GMT;16.36308
06/23/16 08:58:50.3708613 GMT;16.290283
06/23/16 08:59:59.5802527 GMT;16.302763
06/23/16 09:01:04.2968661 GMT;16.3194
06/23/16 09:02:13.5233289 GMT;16.205008
